c_ip c_pt c_all_pkts c_rst_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts unix_ts_millis unix_te_millis protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname connection_id datetime_ts datetime_te app_token app_proto c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits
192.168.84.55 44264 28 0 1206 8 0 0 0 1 1 104.24.137.8 443 29 0 40276 21 0 0 0 1 1 280459.73779296875 282467.9365234375 8192 www.linuxquestions.org - 160 0 www.linuxquestions.org - 104.24.137.8@443_192.168.84.55@44264 "1970-01-01 00:04:40.459737793" "1970-01-01 00:04:42.467936523" www.linuxquestions.org HTTP/1.x-HTTP/2_null 1.18KB 39.33KB "0.00 kbits" "0.16 kbits"
192.168.84.55 54422 10 0 2201 3 0 0 0 1 1 91.81.128.189 443 9 0 571 3 0 0 0 1 1 284919.3525390625 290540.9719238281 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@54422 "1970-01-01 00:04:44.919352539" "1970-01-01 00:04:50.540971924" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.15KB 571.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 33706 10 0 2021 3 0 0 0 1 1 108.157.188.5 443 9 0 442 3 0 0 0 1 1 233018.66870117188 294795.1545410156 8192 resource-strings.acc.indazn.com - 160 0 resource-strings.acc.indazn.com - 108.157.188.5@443_192.168.84.55@33706 "1970-01-01 00:03:53.018668701" "1970-01-01 00:04:54.795154541" acc.indazn.com HTTP/1.x-HTTP/2_null 1.97KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 41644 10 0 2017 3 0 0 0 1 1 108.138.192.72 443 10 0 442 3 0 0 0 1 1 233131.2685546875 294795.1745605469 8192 images.discovery.indazn.com - 160 0 images.discovery.indazn.com - 108.138.192.72@443_192.168.84.55@41644 "1970-01-01 00:03:53.131268555" "1970-01-01 00:04:54.795174561" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.97KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 42922 10 0 2094 3 0 0 0 1 1 104.19.177.52 443 9 0 1887 2 0 0 0 1 1 232951.56787109375 294795.1809082031 8192 cdn.cookielaw.org - 160 0 cdn.cookielaw.org - 104.19.177.52@443_192.168.84.55@42922 "1970-01-01 00:03:52.951567871" "1970-01-01 00:04:54.795180908" cdn.cookielaw.org HTTP/1.x-HTTP/2_null 2.04KB 1.84KB "0.00 kbits" "0.00 kbits"
192.168.84.55 42600 10 0 2034 3 0 0 0 1 1 108.157.188.37 443 10 0 442 3 0 0 0 1 1 233180.8125 294795.1865234375 8192 cdn.dazn.com - 160 0 cdn.dazn.com - 108.157.188.37@443_192.168.84.55@42600 "1970-01-01 00:03:53.180812500" "1970-01-01 00:04:54.795186523" cdn.dazn.com HTTP/1.x-HTTP/2_null 1.99KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 53390 10 0 1959 3 0 0 0 1 1 18.66.196.29 443 10 0 442 3 0 0 0 1 1 233075.31372070312 294795.2097167969 8192 content-item.discovery.indazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.29@443_192.168.84.55@53390 "1970-01-01 00:03:53.075313721" "1970-01-01 00:04:54.795209717" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 36122 12 0 2002 3 0 0 0 1 1 18.66.196.22 443 12 0 6223 5 0 0 0 1 1 233178.15649414062 294798.4245605469 8192 www.dazn.com - 160 0 www.dazn.com - 18.66.196.22@443_192.168.84.55@36122 "1970-01-01 00:03:53.178156494" "1970-01-01 00:04:54.798424561" www.dazn.com HTTP/1.x-HTTP/2_null 1.96KB 6.08KB "0.00 kbits" "0.00 kbits"
192.168.84.55 46410 10 0 2039 3 0 0 0 1 1 108.157.186.76 443 10 0 442 3 0 0 0 1 1 233181.087890625 294798.4387207031 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@46410 "1970-01-01 00:03:53.181087891" "1970-01-01 00:04:54.798438721" static.dazndn.com HTTP/1.x-HTTP/2_null 1.99KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 49536 10 0 2019 3 0 0 0 1 1 18.66.218.41 443 10 0 442 3 0 0 0 1 1 233109.19384765625 294798.44482421875 8192 youth-protection.dazn-api.com - 160 0 youth-protection.dazn-api.com - 18.66.218.41@443_192.168.84.55@49536 "1970-01-01 00:03:53.109193848" "1970-01-01 00:04:54.798444824" protection.dazn-api.com HTTP/1.x-HTTP/2_null 1.97KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 52698 10 0 1985 3 0 0 0 1 1 13.226.175.41 443 9 0 442 2 0 0 0 1 1 233121.21655273438 294798.4606933594 8192 search.discovery.indazn.com - 160 0 search.discovery.indazn.com - 13.226.175.41@443_192.168.84.55@52698 "1970-01-01 00:03:53.121216553" "1970-01-01 00:04:54.798460693" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.94KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 47746 19 0 9631 13 0 0 0 1 0 35.71.191.239 443 21 1 6585 7 0 0 0 1 0 276125.44189453125 296133.0998535156 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@47746 "1970-01-01 00:04:36.125441895" "1970-01-01 00:04:56.133099854" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 9.41KB 6.43KB "0.00 kbits" "0.00 kbits"
192.168.84.55 48370 29 0 10010 12 0 0 0 1 1 216.58.205.35 443 27 0 8607 10 0 0 0 1 1 60433.1865234375 300756.9719238281 8192 update.googleapis.com - 160 0 update.googleapis.com - 216.58.205.35@443_192.168.84.55@48370 "1970-01-01 00:01:00.433186523" "1970-01-01 00:05:00.756971924" update.googleapis.com HTTP/1.x-HTTP/2_null 9.78KB 8.41KB "0.00 kbits" "0.00 kbits"
192.168.84.55 52628 10 0 2048 3 0 0 0 1 1 18.66.196.125 443 10 0 442 3 0 0 0 1 1 240734.58471679688 302806.2507324219 8192 static.adsafeprotected.com - 160 0 static.adsafeprotected.com - 18.66.196.125@443_192.168.84.55@52628 "1970-01-01 00:04:00.734584717" "1970-01-01 00:05:02.806250732" static.adsafeprotected.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 42082 11 0 1845 3 0 0 0 1 1 142.250.186.162 443 10 0 6601 3 0 0 0 1 1 243876.02270507812 304807.9758300781 8192 pagead2.googlesyndication.com - 160 0 pagead2.googlesyndication.com - 142.250.186.162@443_192.168.84.55@42082 "1970-01-01 00:04:03.876022705" "1970-01-01 00:05:04.807975830" pagead#.googlesyndication.com HTTP/1.x-HTTP/2_null 1.80KB 6.45KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58990 35 0 3149 9 0 0 0 1 1 52.59.96.26 443 47 0 75468 36 0 0 0 1 1 231247.78686523438 310324.0078125 8192 startup.core.indazn.com core.indazn.com 160 128 startup.core.indazn.com - 52.59.96.26@443_192.168.84.55@58990 "1970-01-01 00:03:51.247786865" "1970-01-01 00:05:10.324007812" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2 3.08KB 73.70KB "0.00 kbits" "0.01 kbits"
192.168.84.55 44086 9 1 2044 3 0 0 0 1 1 162.247.243.29 443 8 0 483 2 0 0 0 1 0 250237.0537109375 310553.4685058594 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@44086 "1970-01-01 00:04:10.237053711" "1970-01-01 00:05:10.553468506" data.net HTTP/1.x-HTTP/2_null 2.00KB 483.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 38006 12 0 1791 3 0 0 0 1 1 108.157.186.76 443 12 0 6175 5 0 0 0 1 1 249963.11669921875 310553.4885253906 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@38006 "1970-01-01 00:04:09.963116699" "1970-01-01 00:05:10.553488525" static.dazndn.com HTTP/1.x-HTTP/2_null 1.75KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38650 29 0 10163 15 0 0 0 1 1 18.184.236.0 443 35 0 17684 17 0 0 0 1 1 233022.03491210938 311237.9729003906 8192 segmentation-service-api.discovery.indazn.com discovery.indazn.com 160 128 segmentation-service-api.discovery.indazn.com - 18.184.236.0@443_192.168.84.55@38650 "1970-01-01 00:03:53.022034912" "1970-01-01 00:05:11.237972900" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2 9.92KB 17.27KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40240 21 0 4647 12 0 0 0 1 1 18.196.72.227 443 24 0 6549 10 0 0 0 1 1 233025.35375976562 311244.41650390625 8192 partner-integration.ar.indazn.com partner-integration.ar.indazn.com 160 128 partner-integration.ar.indazn.com - 18.196.72.227@443_192.168.84.55@40240 "1970-01-01 00:03:53.025353760" "1970-01-01 00:05:11.244416504" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.54KB 6.40KB "0.00 kbits" "0.00 kbits"
192.168.84.55 47656 40 1 8259 22 1 479 0 1 1 18.157.247.72 443 40 0 6520 15 2 535 0 1 0 233568.20971679688 314021.4228515625 8192 user-message.gateway.indazn.com - 160 0 user-message.gateway.indazn.com - 18.157.247.72@443_192.168.84.55@47656 "1970-01-01 00:03:53.568209717" "1970-01-01 00:05:14.021422852" gateway.indazn.com HTTP/1.x-HTTP/2_null 8.07KB 6.37KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40404 22 0 7891 12 0 0 0 1 1 35.71.191.239 443 27 0 6662 12 2 77 0 1 2 296133.7878417969 326541.2517089844 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@40404 "1970-01-01 00:04:56.133787842" "1970-01-01 00:05:26.541251709" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 7.71KB 6.51KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57582 23 0 1145 9 0 0 0 1 1 104.18.33.45 443 38 0 37937 27 0 0 0 1 1 160260.91381835938 330574.802734375 8192 openai.com - 160 0 openai.com - 104.18.33.45@443_192.168.84.55@57582 "1970-01-01 00:02:40.260913818" "1970-01-01 00:05:30.574802734" openai.com HTTP/1.x-HTTP/2_null 1.12KB 37.05KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56462 13 0 4314 6 0 0 0 1 1 35.71.191.239 443 16 0 5941 7 0 0 0 1 1 342249.4538574219 352562.1025390625 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@56462 "1970-01-01 00:05:42.249453857" "1970-01-01 00:05:52.562102539" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.21KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58048 18 0 1741 6 0 0 0 1 1 13.107.246.60 443 21 0 7673 11 0 0 0 1 1 264332.4245605469 354642.46484375 8192 update.code.visualstudio.com - 160 0 update.code.visualstudio.com - 13.107.246.60@443_192.168.84.55@58048 "1970-01-01 00:04:24.332424561" "1970-01-01 00:05:54.642464844" code.visualstudio.com HTTP/1.x-HTTP/2_null 1.70KB 7.49KB "0.00 kbits" "0.00 kbits"
192.168.84.55 50734 1231 1 39188 46 0 0 0 1 0 91.81.128.189 443 1656 0 28869135 1608 0 0 0 1 1 252738.0625 354730.5517578125 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@50734 "1970-01-01 00:04:12.738062500" "1970-01-01 00:05:54.730551758" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 38.27KB 27.53MB "0.00 kbits" "2.26 kbits"
192.168.84.55 55206 12 0 2137 3 0 0 0 1 1 91.81.128.189 443 11 0 571 4 2 24 0 1 2 364916.60888671875 370572.1188964844 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@55206 "1970-01-01 00:06:04.916608887" "1970-01-01 00:06:10.572118896" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.09KB 571.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 54338 16 0 4379 6 0 0 0 1 1 35.71.191.239 443 16 0 5941 7 0 0 0 1 1 361322.4365234375 371621.8356933594 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@54338 "1970-01-01 00:06:01.322436523" "1970-01-01 00:06:11.621835693" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.28KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43038 15 0 1096 8 0 0 0 1 1 74.125.143.84 443 13 0 939 4 0 0 0 1 1 205326.41088867188 375731.8447265625 8192 accounts.google.com - 160 0 accounts.google.com - 74.125.143.84@443_192.168.84.55@43038 "1970-01-01 00:03:25.326410889" "1970-01-01 00:06:15.731844727" accounts.google.com HTTP/1.x-HTTP/2_null 1.07KB 939.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 45294 16 0 4902 8 0 0 0 1 1 52.28.71.195 443 19 0 1296 8 0 0 0 1 1 372553.31884765625 382947.6437988281 8192 concurrency.playback.indazn.com - 160 128 concurrency.playback.indazn.com - 52.28.71.195@443_192.168.84.55@45294 "1970-01-01 00:06:12.553318848" "1970-01-01 00:06:22.947643799" playback.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.79KB 1.27KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56294 14 0 4234 7 0 0 0 1 1 35.71.191.239 443 17 0 701 7 1 77 0 1 1 376043.2497558594 386559.228515625 8192 italy.scorecardresearch.com - 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@56294 "1970-01-01 00:06:16.043249756" "1970-01-01 00:06:26.559228516" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.13KB 701.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 41460 15 0 3028 7 0 0 0 1 0 20.189.173.24 443 16 1 6906 6 0 0 0 1 0 266670.7958984375 393857.0085449219 8192 mobile.events.data.microsoft.com - 160 0 mobile.events.data.microsoft.com - 20.189.173.24@443_192.168.84.55@41460 "1970-01-01 00:04:26.670795898" "1970-01-01 00:06:33.857008545" data.microsoft.com HTTP/1.x-HTTP/2_null 2.96KB 6.74KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55004 20 0 2927 7 0 0 0 1 1 142.250.186.74 443 23 0 9058 8 0 0 0 1 1 159674.84692382812 400122.4396972656 8192 safebrowsing.googleapis.com - 160 0 safebrowsing.googleapis.com - 142.250.186.74@443_192.168.84.55@55004 "1970-01-01 00:02:39.674846924" "1970-01-01 00:06:40.122439697" safebrowsing.googleapis.com HTTP/1.x-HTTP/2_null 2.86KB 8.85KB "0.00 kbits" "0.00 kbits"
192.168.84.55 49734 11 0 2169 3 0 0 0 1 1 91.81.129.236 443 11 0 4022 5 0 0 0 1 1 408917.0007324219 414780.8137207031 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.129.236@443_192.168.84.55@49734 "1970-01-01 00:06:48.917000732" "1970-01-01 00:06:54.780813721" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.12KB 3.93KB "0.00 kbits" "0.01 kbits"
192.168.84.55 38558 13 0 4383 6 0 0 0 1 1 35.71.191.239 443 16 0 5941 7 0 0 0 1 1 421380.89990234375 431680.98974609375 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@38558 "1970-01-01 00:07:01.380899902" "1970-01-01 00:07:11.680989746" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.28KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 47604 26 1 4775 11 1 661 0 1 1 93.184.221.165 443 27 0 5931 12 0 0 0 1 0 240189.62377929688 439251.1765136719 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@47604 "1970-01-01 00:04:00.189623779" "1970-01-01 00:07:19.251176514" t.co HTTP/1.x-HTTP/2_null 4.66KB 5.79KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45414 18 1 6107 8 0 0 0 1 1 35.71.191.239 443 18 0 6301 10 0 0 0 1 0 436063.9685058594 450591.3225097656 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@45414 "1970-01-01 00:07:16.063968506" "1970-01-01 00:07:30.591322510" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 5.96KB 6.15KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57032 18 1 4725 13 0 0 0 1 1 3.126.190.144 443 25 0 607 10 0 0 0 1 0 252103.86987304688 452682.2998046875 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.190.144@443_192.168.84.55@57032 "1970-01-01 00:04:12.103869873" "1970-01-01 00:07:32.682299805" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.61KB 607.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 57014 20 1 4764 13 0 0 0 1 1 3.126.190.144 443 24 0 576 9 0 0 0 1 0 250518.7138671875 452682.3408203125 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.190.144@443_192.168.84.55@57014 "1970-01-01 00:04:10.518713867" "1970-01-01 00:07:32.682340820" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.65KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 57036 19 1 2866 12 0 0 0 1 1 3.126.190.144 443 23 0 576 9 0 0 0 1 0 253479.01391601562 452682.3518066406 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.190.144@443_192.168.84.55@57036 "1970-01-01 00:04:13.479013916" "1970-01-01 00:07:32.682351807" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.80KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 57020 21 1 4415 16 0 0 0 1 1 3.126.190.144 443 27 0 576 9 0 0 0 1 0 251662.62451171875 452682.4387207031 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.190.144@443_192.168.84.55@57020 "1970-01-01 00:04:11.662624512" "1970-01-01 00:07:32.682438721" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.31KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 60520 26 1 3045 9 0 0 0 1 1 151.101.241.91 443 26 0 5783 7 0 0 0 1 0 11157.730712890625 462654.673828125 8192 google-ohttp-relay-safebrowsing.fastly-edge.com - 160 0 google-ohttp-relay-safebrowsing.fastly-edge.com - 151.101.241.91@443_192.168.84.55@60520 "1970-01-01 00:00:11.157730713" "1970-01-01 00:07:42.654673828" ohttp-relay-safebrowsing.fastly-edge.com HTTP/1.x-HTTP/2_null 2.97KB 5.65KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56084 158 0 61767 117 0 0 0 1 1 108.139.243.121 443 192 0 79081 85 0 0 0 1 1 36916.02490234375 462660.94580078125 8192 sb.scorecardresearch.com - 160 0 sb.scorecardresearch.com - 108.139.243.121@443_192.168.84.55@56084 "1970-01-01 00:00:36.916024902" "1970-01-01 00:07:42.660945801" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null 60.32KB 77.23KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57256 85 0 7629 49 1 112 0 1 1 18.66.196.77 443 117 0 24194 58 2 1608 0 1 1 14104.69482421875 462660.962890625 8192 favouritesv2.discovery.indazn.com - 160 0 favouritesv2.discovery.indazn.com - 18.66.196.77@443_192.168.84.55@57256 "1970-01-01 00:00:14.104694824" "1970-01-01 00:07:42.660962891" discovery.indazn.com HTTP/1.x-HTTP/2_null 7.45KB 23.63KB "0.00 kbits" "0.00 kbits"
192.168.84.55 60104 494 0 92238 191 4 127 0 1 1 99.86.159.117 443 755 0 1032426 565 1 1388 0 1 1 11160.010498046875 462660.9729003906 8192 www.dazn.com - 160 0 www.dazn.com - 99.86.159.117@443_192.168.84.55@60104 "1970-01-01 00:00:11.160010498" "1970-01-01 00:07:42.660972900" www.dazn.com HTTP/1.x-HTTP/2_null 90.08KB 1008.23KB "0.00 kbits" "0.02 kbits"
192.168.84.55 55858 59 0 5944 40 0 0 0 1 1 108.157.188.55 443 77 0 14178 28 0 0 0 1 1 12656.6318359375 462660.98291015625 8192 user-profile.ar.indazn.com - 160 0 user-profile.ar.indazn.com - 108.157.188.55@443_192.168.84.55@55858 "1970-01-01 00:00:12.656631836" "1970-01-01 00:07:42.660982910" ar.indazn.com HTTP/1.x-HTTP/2_null 5.80KB 13.85KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57120 49 0 5171 24 0 0 0 1 1 99.86.159.128 443 62 0 12467 28 0 0 0 1 1 13357.328857421875 462660.9929199219 8192 onboarding.indazn.com - 160 0 onboarding.indazn.com - 99.86.159.128@443_192.168.84.55@57120 "1970-01-01 00:00:13.357328857" "1970-01-01 00:07:42.660992920" onboarding.indazn.com HTTP/1.x-HTTP/2_null 5.05KB 12.17KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51632 57 0 5226 31 0 0 0 1 1 108.157.188.92 443 68 0 16904 28 0 0 0 1 1 14106.64990234375 462661.0029296875 8192 rails.discovery.indazn.com - 160 0 rails.discovery.indazn.com - 108.157.188.92@443_192.168.84.55@51632 "1970-01-01 00:00:14.106649902" "1970-01-01 00:07:42.661002930" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.10KB 16.51KB "0.00 kbits" "0.00 kbits"
192.168.84.55 48820 20 0 2319 7 0 0 0 1 1 142.250.186.170 443 21 0 9330 7 0 0 0 1 1 233037.52172851562 462661.01171875 8192 translate.googleapis.com - 160 0 translate.googleapis.com - 142.250.186.170@443_192.168.84.55@48820 "1970-01-01 00:03:53.037521729" "1970-01-01 00:07:42.661011719" translate.googleapis.com HTTP/1.x-HTTP/2_null 2.26KB 9.11KB "0.00 kbits" "0.00 kbits"
192.168.84.55 50728 44 0 4843 21 0 0 0 1 1 18.66.218.98 443 49 0 12444 20 0 0 0 1 1 12861.893798828125 462661.0217285156 8192 authentication-prod.ar.indazn.com - 160 0 authentication-prod.ar.indazn.com - 18.66.218.98@443_192.168.84.55@50728 "1970-01-01 00:00:12.861893799" "1970-01-01 00:07:42.661021729" ar.indazn.com HTTP/1.x-HTTP/2_null 4.73KB 12.15KB "0.00 kbits" "0.00 kbits"
192.168.84.55 54746 15 1 4629 7 0 0 0 1 1 3.126.67.130 443 14 0 5819 6 0 0 0 1 0 452954.50390625 462661.0417480469 8192 pubby.indazn.com pubby.indazn.com 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@54746 "1970-01-01 00:07:32.954503905" "1970-01-01 00:07:42.661041748" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.52KB 5.68KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51096 118 0 9245 54 0 0 0 1 1 108.156.2.104 443 156 0 83063 92 1 887 0 1 1 14124.528564453125 462664.1628417969 8192 tiered-pricing-offer-service.ar.indazn.com - 160 0 tiered-pricing-offer-service.ar.indazn.com - 108.156.2.104@443_192.168.84.55@51096 "1970-01-01 00:00:14.124528564" "1970-01-01 00:07:42.664162842" ar.indazn.com HTTP/1.x-HTTP/2_null 9.03KB 81.12KB "0.00 kbits" "0.00 kbits"
192.168.84.55 50650 310 0 24623 96 1 696 0 1 1 108.139.243.99 443 474 0 551614 389 1 1388 0 1 1 13357.5498046875 462664.1745605469 8192 rail-router.discovery.indazn.com - 160 0 rail-router.discovery.indazn.com - 108.139.243.99@443_192.168.84.55@50650 "1970-01-01 00:00:13.357549805" "1970-01-01 00:07:42.664174561" discovery.indazn.com HTTP/1.x-HTTP/2_null 24.05KB 538.69KB "0.00 kbits" "0.01 kbits"
192.168.84.55 33618 54 0 5510 32 0 0 0 1 1 108.138.192.23 443 62 0 13070 19 0 0 0 1 1 13357.446533203125 462664.19091796875 8192 subscriptions-service.ar.indazn.com - 160 0 subscriptions-service.ar.indazn.com - 108.138.192.23@443_192.168.84.55@33618 "1970-01-01 00:00:13.357446533" "1970-01-01 00:07:42.664190918" ar.indazn.com HTTP/1.x-HTTP/2_null 5.38KB 12.76KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38126 60 0 5773 34 0 0 0 1 1 18.66.196.11 443 69 0 27193 28 0 0 0 1 1 13458.73779296875 462664.19970703125 8192 ott-authz-bff-prod.ar.indazn.com - 160 0 ott-authz-bff-prod.ar.indazn.com - 18.66.196.11@443_192.168.84.55@38126 "1970-01-01 00:00:13.458737793" "1970-01-01 00:07:42.664199707" ar.indazn.com HTTP/1.x-HTTP/2_null 5.64KB 26.56KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51832 43 0 7247 24 0 0 0 1 1 104.18.32.137 443 51 0 5372 17 0 0 0 1 1 13458.851806640625 462667.4377441406 8192 consent-api.onetrust.com - 160 0 consent-api.onetrust.com - 104.18.32.137@443_192.168.84.55@51832 "1970-01-01 00:00:13.458851807" "1970-01-01 00:07:42.667437744" api.onetrust.com HTTP/1.x-HTTP/2_null 7.08KB 5.25KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53306 43 0 11890 23 0 0 0 1 1 18.66.196.46 443 53 0 9246 19 0 0 0 1 1 21782.1337890625 462667.44970703125 8192 wa.appsflyer.com - 160 0 wa.appsflyer.com - 18.66.196.46@443_192.168.84.55@53306 "1970-01-01 00:00:21.782133789" "1970-01-01 00:07:42.667449707" wa.appsflyer.com HTTP/1.x-HTTP/2_null 11.61KB 9.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 33782 25 1 2553 9 0 0 0 1 1 34.104.33.69 443 28 0 9530 9 0 0 0 1 0 31620.421875 462667.4577636719 8192 safe.dazn.com - 160 0 safe.dazn.com - 34.104.33.69@443_192.168.84.55@33782 "1970-01-01 00:00:31.620421875" "1970-01-01 00:07:42.667457764" safe.dazn.com HTTP/1.x-HTTP/2_null 2.49KB 9.31KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56228 39 1 3006 19 0 0 0 1 1 151.101.240.157 443 41 0 4561 13 0 0 0 1 0 21782.227783203125 462667.4677734375 8192 static.ads-twitter.com - 160 0 static.ads-twitter.com - 151.101.240.157@443_192.168.84.55@56228 "1970-01-01 00:00:21.782227783" "1970-01-01 00:07:42.667467773" twitter.com HTTP/1.x-HTTP/2_null 2.94KB 4.45KB "0.00 kbits" "0.00 kbits"
192.168.84.55 60904 15 0 3953 7 0 0 0 1 1 93.184.221.165 443 17 0 5347 7 0 0 0 1 1 461170.48974609375 462667.4765625 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@60904 "1970-01-01 00:07:41.170489746" "1970-01-01 00:07:42.667476562" t.co HTTP/1.x-HTTP/2_null 3.86KB 5.22KB "0.02 kbits" "0.03 kbits"
